id,heuristique_prédite,heuristique_réelle,succès
7853,Greedy Independent Cover,Greedy Independent Cover,True
7854,Greedy Independent Cover,Greedy Independent Cover,True
7855,Greedy Independent Cover,Greedy Independent Cover,True
7856,Greedy Independent Cover,Greedy Independent Cover,True
7857,Greedy Independent Cover,Greedy Independent Cover,True
7858,Greedy Independent Cover,Greedy Independent Cover,True
7859,Greedy Independent Cover,Greedy Independent Cover,True
7860,Greedy Independent Cover,Greedy Independent Cover,True
7861,Greedy Independent Cover,Greedy Independent Cover,True
7862,Greedy Independent Cover,Greedy Independent Cover,True
7863,Greedy Independent Cover,Greedy Independent Cover,True
7864,Greedy Independent Cover,Greedy Independent Cover,True
7865,Greedy Independent Cover,Greedy Independent Cover,True
7866,Greedy Independent Cover,Greedy Independent Cover,True
7867,Greedy Independent Cover,Greedy Independent Cover,True
7868,Greedy Independent Cover,Greedy Independent Cover,True
7869,Greedy Independent Cover,Greedy Independent Cover,True
7870,Greedy Independent Cover,Greedy Independent Cover,True
7871,Greedy Independent Cover,Greedy Independent Cover,True
7872,Greedy Independent Cover,Greedy Independent Cover,True
7873,Greedy Independent Cover,Greedy Independent Cover,True
7874,Greedy Independent Cover,Greedy Independent Cover,True
7875,Greedy Independent Cover,Greedy Independent Cover,True
7876,Greedy Independent Cover,Greedy Independent Cover,True
7877,Greedy Independent Cover,Greedy Independent Cover,True
7878,Greedy Independent Cover,Greedy Independent Cover,True
7879,Greedy Independent Cover,Greedy Independent Cover,True
7880,Greedy Independent Cover,Greedy Independent Cover,True
7881,Greedy Independent Cover,Greedy Independent Cover,True
7882,Greedy Independent Cover,Greedy Independent Cover,True
7883,Greedy Independent Cover,Greedy Independent Cover,True
7884,Greedy Independent Cover,Greedy Independent Cover,True
7885,Greedy Independent Cover,Greedy Independent Cover,True
7887,Greedy Independent Cover,Greedy Independent Cover,True
7888,Greedy Independent Cover,Greedy Independent Cover,True
7889,Greedy Independent Cover,Greedy Independent Cover,True
7890,Greedy Independent Cover,Greedy Independent Cover,True
7892,Greedy Independent Cover,Greedy Independent Cover,True
7893,Greedy Independent Cover,Greedy Independent Cover,True
7894,Greedy Independent Cover,Greedy Independent Cover,True
7895,Greedy Independent Cover,Greedy Independent Cover,True
7896,Greedy Independent Cover,Greedy Independent Cover,True
7897,Greedy Independent Cover,Greedy Independent Cover,True
7898,Greedy Independent Cover,Greedy Independent Cover,True
7899,Greedy Independent Cover,Greedy Independent Cover,True
7900,Greedy Independent Cover,Greedy Independent Cover,True
7901,Greedy Independent Cover,Greedy Independent Cover,True
7902,Greedy Independent Cover,Greedy Independent Cover,True
7903,Greedy Independent Cover,Greedy Independent Cover,True
7904,Greedy Independent Cover,Greedy Independent Cover,True
7905,Greedy Independent Cover,Greedy Independent Cover,True
7906,Greedy Independent Cover,Greedy Independent Cover,True
7907,Greedy Independent Cover,Greedy Independent Cover,True
7908,Greedy Independent Cover,Greedy Independent Cover,True
7909,Greedy Independent Cover,Greedy Independent Cover,True
7910,Greedy Independent Cover,Greedy Independent Cover,True
7911,Greedy Independent Cover,Greedy Independent Cover,True
7912,Greedy Independent Cover,Greedy Independent Cover,True
7913,Greedy Independent Cover,Greedy Independent Cover,True
7915,Greedy Independent Cover,Greedy Independent Cover,True
7916,Greedy Independent Cover,Greedy Independent Cover,True
7917,Greedy Independent Cover,Greedy Independent Cover,True
7918,Greedy Independent Cover,Greedy Independent Cover,True
7919,Greedy Independent Cover,Greedy Independent Cover,True
7920,Greedy Independent Cover,Greedy Independent Cover,True
7921,Greedy Independent Cover,Greedy Independent Cover,True
7922,Greedy Independent Cover,Greedy Independent Cover,True
7923,Greedy Independent Cover,Greedy Independent Cover,True
7924,Greedy Independent Cover,Greedy Independent Cover,True
7925,Greedy Independent Cover,Greedy Independent Cover,True
7927,Greedy Independent Cover,Greedy Independent Cover,True
7928,Greedy Independent Cover,Greedy Independent Cover,True
7929,Greedy Independent Cover,Greedy Independent Cover,True
7930,Greedy Independent Cover,Greedy Independent Cover,True
7931,Greedy Independent Cover,Greedy Independent Cover,True
7932,Greedy Independent Cover,Greedy Independent Cover,True
7933,Greedy Independent Cover,Greedy Independent Cover,True
7935,Greedy Independent Cover,Greedy Independent Cover,True
7936,Greedy Independent Cover,Greedy Independent Cover,True
7937,Greedy Independent Cover,Greedy Independent Cover,True
7938,Greedy Independent Cover,Greedy Independent Cover,True
7939,Greedy Independent Cover,Greedy Independent Cover,True
7940,Greedy Independent Cover,Greedy Independent Cover,True
7942,Greedy Independent Cover,Greedy Independent Cover,True
7943,Greedy Independent Cover,Greedy Independent Cover,True
7944,Greedy Independent Cover,Greedy Independent Cover,True
7945,Greedy Independent Cover,Greedy Independent Cover,True
7946,Sorted Listright,Greedy Independent Cover,False
7947,Greedy Independent Cover,Greedy Independent Cover,True
7948,Greedy Independent Cover,Greedy Independent Cover,True
7949,Greedy Independent Cover,Greedy Independent Cover,True
7950,Greedy Independent Cover,Greedy Independent Cover,True
7951,Greedy Independent Cover,Greedy Independent Cover,True
7952,Greedy Independent Cover,Greedy Independent Cover,True
7953,Greedy Independent Cover,Greedy Independent Cover,True
7954,Sorted Listright,Greedy Independent Cover,False
7955,Greedy Independent Cover,Greedy Independent Cover,True
7956,Sorted Listright,Greedy Independent Cover,False
7957,Greedy Independent Cover,Greedy Independent Cover,True
7959,Greedy Independent Cover,Greedy Independent Cover,True
7960,Greedy Independent Cover,Greedy Independent Cover,True
7961,Greedy Independent Cover,Greedy Independent Cover,True
7962,Greedy Independent Cover,Greedy Independent Cover,True
7963,Greedy Independent Cover,Greedy Independent Cover,True
7964,Greedy Independent Cover,Greedy Independent Cover,True
7966,Sorted Listright,Greedy Independent Cover,False
7967,Greedy Independent Cover,Greedy Independent Cover,True
7968,Greedy Independent Cover,Greedy Independent Cover,True
7969,Greedy Independent Cover,Greedy Independent Cover,True
7970,Greedy Independent Cover,Greedy Independent Cover,True
7971,Greedy Independent Cover,Greedy Independent Cover,True
7972,Sorted Listright,Greedy Independent Cover,False
7973,Greedy Independent Cover,Greedy Independent Cover,True
7975,Greedy Independent Cover,Greedy Independent Cover,True
7976,Greedy Independent Cover,Greedy Independent Cover,True
7977,Greedy Independent Cover,Greedy Independent Cover,True
7978,Greedy Independent Cover,Greedy Independent Cover,True
7979,Greedy Independent Cover,Greedy Independent Cover,True
7980,Greedy Independent Cover,Greedy Independent Cover,True
7982,Greedy Independent Cover,Greedy Independent Cover,True
7983,Greedy Independent Cover,Greedy Independent Cover,True
7984,Greedy Independent Cover,Greedy Independent Cover,True
7985,Greedy Independent Cover,Greedy Independent Cover,True
7986,Greedy Independent Cover,Greedy Independent Cover,True
7987,Greedy Independent Cover,Greedy Independent Cover,True
7988,Greedy Independent Cover,Greedy Independent Cover,True
7989,Greedy Independent Cover,Greedy Independent Cover,True
7990,Greedy Independent Cover,Greedy Independent Cover,True
7991,Greedy Independent Cover,Greedy Independent Cover,True
7992,Greedy Independent Cover,Greedy Independent Cover,True
7993,Greedy Independent Cover,Greedy Independent Cover,True
7994,Greedy Independent Cover,Greedy Independent Cover,True
7995,Greedy Independent Cover,Greedy Independent Cover,True
7996,Greedy Independent Cover,Greedy Independent Cover,True
7997,Greedy Independent Cover,Greedy Independent Cover,True
7998,Greedy Independent Cover,Greedy Independent Cover,True
7999,Greedy Independent Cover,Greedy Independent Cover,True
8000,Sorted Listright,Greedy Independent Cover,False
8001,Greedy Independent Cover,Greedy Independent Cover,True
8002,Greedy Independent Cover,Greedy Independent Cover,True
8003,Greedy Independent Cover,Greedy Independent Cover,True
8004,Greedy Independent Cover,Greedy Independent Cover,True
8005,Greedy Independent Cover,Greedy Independent Cover,True
8006,Greedy Independent Cover,Greedy Independent Cover,True
8007,Greedy Independent Cover,Greedy Independent Cover,True
8008,Greedy Independent Cover,Greedy Independent Cover,True
8009,Greedy Independent Cover,Greedy Independent Cover,True
8011,Greedy Independent Cover,Greedy Independent Cover,True
8012,Sorted Listright,Greedy Independent Cover,False
8013,Greedy Independent Cover,Greedy Independent Cover,True
8014,Greedy Independent Cover,Greedy Independent Cover,True
8015,Greedy Independent Cover,Greedy Independent Cover,True
8016,Greedy Independent Cover,Greedy Independent Cover,True
8017,Greedy Independent Cover,Greedy Independent Cover,True
8018,Greedy Independent Cover,Greedy Independent Cover,True
8019,Greedy Independent Cover,Greedy Independent Cover,True
8020,Greedy Independent Cover,Greedy Independent Cover,True
8021,Greedy Independent Cover,Greedy Independent Cover,True
8023,Greedy Independent Cover,Greedy Independent Cover,True
8024,Greedy Independent Cover,Greedy Independent Cover,True
8025,Greedy Independent Cover,Greedy Independent Cover,True
8026,Greedy Independent Cover,Greedy Independent Cover,True
8027,Greedy Independent Cover,Greedy Independent Cover,True
8028,Greedy Independent Cover,Greedy Independent Cover,True
8029,Greedy Independent Cover,Greedy Independent Cover,True
8030,Greedy Independent Cover,Greedy Independent Cover,True
8031,Greedy Independent Cover,Greedy Independent Cover,True
8032,Greedy Independent Cover,Greedy Independent Cover,True
8033,Greedy Independent Cover,Greedy Independent Cover,True
8034,Greedy Independent Cover,Greedy Independent Cover,True
8035,Greedy Independent Cover,Greedy Independent Cover,True
8036,Greedy Independent Cover,Greedy Independent Cover,True
8037,Greedy Independent Cover,Greedy Independent Cover,True
8038,Greedy Independent Cover,Greedy Independent Cover,True
8039,Greedy Independent Cover,Greedy Independent Cover,True
8040,Greedy Independent Cover,Greedy Independent Cover,True
8041,Greedy Independent Cover,Greedy Independent Cover,True
8042,Greedy Independent Cover,Greedy Independent Cover,True
8043,Greedy Independent Cover,Greedy Independent Cover,True
8044,Greedy Independent Cover,Greedy Independent Cover,True
8045,Greedy Independent Cover,Greedy Independent Cover,True
8046,Greedy Independent Cover,Greedy Independent Cover,True
8047,Greedy Independent Cover,Greedy Independent Cover,True
8048,Greedy Independent Cover,Greedy Independent Cover,True
8049,Greedy Independent Cover,Greedy Independent Cover,True
8050,Greedy Independent Cover,Greedy Independent Cover,True
8051,Greedy Independent Cover,Greedy Independent Cover,True
8052,Greedy Independent Cover,Greedy Independent Cover,True
8053,Greedy Independent Cover,Greedy Independent Cover,True
8054,Greedy Independent Cover,Greedy Independent Cover,True
8055,Greedy Independent Cover,Greedy Independent Cover,True
8056,Greedy Independent Cover,Greedy Independent Cover,True
8057,Greedy Independent Cover,Greedy Independent Cover,True
8058,Greedy Independent Cover,Greedy Independent Cover,True
8059,Greedy Independent Cover,Greedy Independent Cover,True
8060,Greedy Independent Cover,Greedy Independent Cover,True
8061,Greedy Independent Cover,Greedy Independent Cover,True
8062,Greedy Independent Cover,Greedy Independent Cover,True
8063,Greedy Independent Cover,Greedy Independent Cover,True
8064,Greedy Independent Cover,Greedy Independent Cover,True
8067,Greedy Independent Cover,Greedy Independent Cover,True
8068,Greedy Independent Cover,Greedy Independent Cover,True
8069,Greedy Independent Cover,Greedy Independent Cover,True
8070,Greedy Independent Cover,Greedy Independent Cover,True
8071,Greedy Independent Cover,Greedy Independent Cover,True
8072,Greedy Independent Cover,Greedy Independent Cover,True
8074,Greedy Independent Cover,Greedy Independent Cover,True
8075,Greedy Independent Cover,Greedy Independent Cover,True
8076,Greedy Independent Cover,Greedy Independent Cover,True
8077,Greedy Independent Cover,Greedy Independent Cover,True
8078,Greedy Independent Cover,Greedy Independent Cover,True
8080,Greedy Independent Cover,Greedy Independent Cover,True
8081,Greedy Independent Cover,Greedy Independent Cover,True
8082,Greedy Independent Cover,Greedy Independent Cover,True
8083,Greedy Independent Cover,Greedy Independent Cover,True
8084,Greedy Independent Cover,Greedy Independent Cover,True
8085,Greedy Independent Cover,Greedy Independent Cover,True
8087,Greedy Independent Cover,Greedy Independent Cover,True
8089,Greedy Independent Cover,Greedy Independent Cover,True
8090,Greedy Independent Cover,Greedy Independent Cover,True
8091,Greedy Independent Cover,Greedy Independent Cover,True
8092,Greedy Independent Cover,Greedy Independent Cover,True
8093,Greedy Independent Cover,Greedy Independent Cover,True
8094,Greedy Independent Cover,Greedy Independent Cover,True
8095,Greedy Independent Cover,Greedy Independent Cover,True
8097,Greedy Independent Cover,Greedy Independent Cover,True
8098,Greedy Independent Cover,Greedy Independent Cover,True
8099,Greedy Independent Cover,Greedy Independent Cover,True
8100,Greedy Independent Cover,Greedy Independent Cover,True
8101,Greedy Independent Cover,Greedy Independent Cover,True
8102,Greedy Independent Cover,Greedy Independent Cover,True
8103,Greedy Independent Cover,Greedy Independent Cover,True
8104,Greedy Independent Cover,Greedy Independent Cover,True
8105,Greedy Independent Cover,Greedy Independent Cover,True
8106,Greedy Independent Cover,Greedy Independent Cover,True
